GeneID,mapped_graphsage_row_count,graph_instance_count,unique_tissue_count,tissues,train_instance_count,valid_instance_count,test_instance_count,mean_instance_degree,median_instance_degree,max_instance_degree,min_instance_degree,total_instance_degree,feature_nonzero_counts,feature_nonzero_count_consistent,positive_label_count,all_zero_label_vector
5211,21,21,21,adipose_tissue|adrenal_gland|amygdala|aorta|artery|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,17,2,2,23.19047619047619,23.0,31,18,487,1,1,37,0
5213,21,21,21,adipose_tissue|adrenal_gland|amygdala|aorta|artery|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,17,2,2,24.047619047619047,24.0,31,12,505,0,1,38,0
5217,24,24,24,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,20,2,2,19.416666666666668,20.0,25,6,466,2,1,40,0
5218,9,9,9,blood|brain|colon|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung,6,2,1,15.444444444444445,15.0,16,15,139,0,1,28,0
5223,12,12,12,adrenal_gland|blood|blood_plasma|brain|colon|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung,9,2,1,17.75,18.0,19,15,213,0,1,36,0
5224,11,11,11,adrenal_gland|blood|blood_plasma|brain|colon|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver,9,2,0,9.545454545454545,10.0,10,7,105,0,1,27,0
5226,12,12,12,adrenal_gland|blood|blood_plasma|brain|colon|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung,9,2,1,27.416666666666668,28.5,31,19,329,1,1,27,0
5228,3,3,3,blood|eye|heart,2,1,0,5.333333333333333,5.0,6,5,16,1,1,9,0
5241,2,2,2,blood|heart,1,1,0,51.0,51.0,52,50,102,0,1,40,0
5243,22,22,22,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|artery|astrocyte|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,18,2,2,13.136363636363637,13.0,18,8,289,0,1,13,0
5245,19,19,19,adrenal_cortex|adrenal_gland|amygdala|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,15,2,2,107.0,115.0,133,58,2033,1,1,100,0
5264,7,7,7,adipose_tissue|blood|brain|gastrointestinal_tract|heart|kidney|liver,5,2,0,8.571428571428571,9.0,10,5,60,0,1,20,0
5265,5,5,5,blood|blood_plasma|eye|liver|lung,4,0,1,18.8,19.0,20,17,94,1,1,14,0
5268,23,23,23,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,19,2,2,18.304347826086957,19.0,22,6,421,1,1,11,0
5270,1,1,1,kidney,0,1,0,7.0,7.0,7,7,7,0,1,37,0
5272,5,5,5,blood|eye|heart|liver|lung,3,1,1,11.2,11.0,13,10,56,0,1,44,0
5286,21,21,21,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|basal_ganglion|blood|blood_plasma|blood_platelet|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,17,2,2,19.523809523809526,20.0,25,13,410,1,1,17,0
5287,20,20,20,adrenal_cortex|adrenal_gland|amygdala|aorta|artery|basal_ganglion|blood|blood_plasma|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,16,2,2,10.7,11.0,14,8,214,0,1,0,1
5289,21,21,21,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|basal_ganglion|blood|blood_plasma|blood_platelet|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,17,2,2,16.761904761904763,18.0,21,10,352,0,1,32,0
5290,22,22,22,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,18,2,2,36.86363636363637,36.5,45,28,811,0,1,25,0
5291,24,24,24,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,20,2,2,20.666666666666668,20.0,25,14,496,0,1,25,0
5292,22,22,22,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|artery|astrocyte|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,18,2,2,25.272727272727273,25.0,31,17,556,3,1,49,0
5293,11,11,11,blood|blood_plasma|blood_platelet|brain|colon|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung,8,2,1,10.545454545454545,10.0,13,9,116,2,1,13,0
5295,24,24,24,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,20,2,2,110.41666666666667,108.0,167,56,2650,2,1,71,0
5296,21,21,21,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|basal_ganglion|blood|blood_plasma|blood_platelet|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,17,2,2,60.57142857142857,59.0,84,41,1272,1,1,54,0
5300,24,24,24,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,20,2,2,90.16666666666667,91.5,119,34,2164,1,1,67,0
5307,24,24,24,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,20,2,2,15.0,15.5,23,6,360,2,1,13,0
5308,1,1,1,brain,1,0,0,20.0,20.0,20,20,20,5,1,51,0
5309,2,2,2,brain|eye,2,0,0,1.5,1.5,2,1,3,1,1,44,0
5310,24,24,24,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,20,2,2,24.0,23.5,29,13,576,1,1,82,0
5311,24,24,24,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,20,2,2,9.375,10.0,12,3,225,0,1,85,0
5316,24,24,24,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,20,2,2,9.291666666666666,9.0,13,3,223,1,1,0,1
5318,1,1,1,heart,0,1,0,29.0,29.0,29,29,29,0,1,36,0
5319,3,3,3,gastrointestinal_tract|heart|lung,1,1,1,2.0,2.0,2,2,6,0,1,70,0
5320,5,5,5,blood|blood_plasma|blood_platelet|brain|gastrointestinal_tract,5,0,0,16.0,18.0,20,11,80,0,1,45,0
5327,1,1,1,heart,0,1,0,20.0,20.0,20,20,20,0,1,33,0
5328,6,6,6,aorta|artery|brain|gastrointestinal_tract|heart|lung,4,1,1,9.833333333333334,9.5,13,8,59,0,1,21,0
5333,24,24,24,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,20,2,2,18.708333333333332,19.5,25,8,449,1,1,11,0
5335,24,24,24,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,20,2,2,85.58333333333333,84.5,125,36,2054,0,1,31,0
5336,2,2,2,blood|lung,1,0,1,59.0,59.0,64,54,118,0,1,40,0
5338,17,17,17,adipose_tissue|adrenal_cortex|adrenal_gland|aorta|artery|basal_ganglion|blood|blood_plasma|bone|brain|eye|forebrain|heart|kidney|liver|lung|midbrain,13,2,2,24.647058823529413,24.0,33,18,419,1,1,0,1
5339,17,17,17,adrenal_gland|amygdala|artery|basal_ganglion|blood|blood_plasma|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,13,2,2,45.76470588235294,48.0,55,33,778,5,1,30,0
5340,6,6,6,blood|blood_plasma|brain|eye|kidney|liver,5,1,0,35.0,34.5,40,31,210,0,1,28,0
5341,5,5,5,adipose_tissue|blood|blood_plasma|blood_platelet|lung,4,0,1,9.2,9.0,11,8,46,0,1,60,0
5351,22,22,22,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|blood|blood_plasma|blood_platelet|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,18,2,2,15.909090909090908,17.5,20,7,350,1,1,12,0
5352,22,22,22,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|blood|blood_plasma|blood_platelet|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,18,2,2,17.40909090909091,18.0,23,8,383,0,1,20,0
5360,8,8,8,blood|blood_plasma|brain|eye|heart|kidney|liver|lung,5,2,1,6.625,6.5,8,5,53,1,1,13,0
5362,1,1,1,brain,1,0,0,6.0,6.0,6,6,6,1,1,10,0
5364,22,22,22,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|artery|astrocyte|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,18,2,2,10.227272727272727,10.0,12,7,225,2,1,33,0
5371,24,24,24,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,20,2,2,112.54166666666667,115.0,142,49,2701,1,1,85,0
5376,19,19,19,adrenal_gland|amygdala|artery|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,15,2,2,4.526315789473684,4.0,8,3,86,1,1,10,0
5378,2,2,2,adrenal_gland|brain,2,0,0,24.5,24.5,29,20,49,0,1,0,1
5393,9,9,9,blood|brain|colon|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung,6,2,1,22.666666666666668,23.0,25,21,204,0,1,46,0
5394,9,9,9,blood|brain|colon|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung,6,2,1,31.22222222222222,31.0,34,30,281,1,1,37,0
5395,12,12,12,adrenal_gland|basophil|blood|blood_plasma|blood_platelet|brain|colon|gastrointestinal_tract|heart|kidney|large_intestine|lung,9,2,1,27.666666666666668,30.0,32,8,332,0,1,37,0
5396,8,8,8,brain|colon|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung,5,2,1,2.625,3.0,3,2,21,1,1,13,0
5413,21,21,21,adipose_tissue|adrenal_gland|amygdala|aorta|artery|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,17,2,2,9.285714285714286,10.0,11,3,195,1,1,16,0
5420,8,8,8,brain|eye|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung,5,2,1,3.5,3.0,5,3,28,1,1,31,0
5422,20,20,20,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|artery|astrocyte|basal_ganglion|blood|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,16,2,2,23.75,24.0,33,11,475,1,1,41,0
5423,20,20,20,adipose_tissue|adrenal_gland|amygdala|aorta|artery|basal_ganglion|blood|blood_plasma|blood_platelet|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,16,2,2,15.75,16.0,21,7,315,0,1,35,0
5424,20,20,20,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|artery|astrocyte|basal_ganglion|blood|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,16,2,2,34.25,36.0,43,15,685,2,1,38,0
5426,20,20,20,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|artery|astrocyte|basal_ganglion|blood|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,16,2,2,20.25,21.0,27,9,405,1,1,36,0
5428,4,4,4,colon|gastrointestinal_tract|large_intestine|lung,3,0,1,3.0,3.0,3,3,12,0,1,33,0
5429,20,20,20,adrenal_cortex|adrenal_gland|amygdala|astrocyte|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,16,2,2,16.15,15.0,21,10,323,1,1,20,0
5442,16,16,16,adrenal_gland|amygdala|basal_ganglion|blood|blood_plasma|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,12,2,2,11.1875,11.0,13,9,179,1,1,39,0
5443,22,22,22,adipose_tissue|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,18,2,2,3.3181818181818183,3.0,8,2,73,0,1,54,0
5444,20,20,20,adipose_tissue|adrenal_gland|amygdala|aorta|artery|basal_ganglion|blood|blood_plasma|blood_platelet|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,16,2,2,1.3,1.0,2,1,26,0,1,29,0
5449,3,3,3,astrocyte|blood|brain,3,0,0,9.666666666666666,9.0,13,7,29,0,1,45,0
5451,21,21,21,adrenal_cortex|adrenal_gland|amygdala|aorta|artery|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,17,2,2,43.476190476190474,42.0,55,29,913,2,1,42,0
5452,1,1,1,blood,1,0,0,17.0,17.0,17,17,17,1,1,13,0
5453,1,1,1,brain,1,0,0,2.0,2.0,2,2,2,1,1,44,0
5454,1,1,1,brain,1,0,0,8.0,8.0,8,8,8,1,1,6,0
5456,1,1,1,brain,1,0,0,5.0,5.0,5,5,5,3,1,9,0
5460,24,24,24,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,20,2,2,26.541666666666668,26.0,40,9,637,1,1,75,0
5465,2,2,2,blood|liver,2,0,0,44.5,44.5,45,44,89,0,1,54,0
5467,24,24,24,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,20,2,2,26.333333333333332,27.0,34,11,632,2,1,62,0
5468,4,4,4,adipose_tissue|blood|liver|lung,3,0,1,88.75,95.0,97,68,355,0,1,87,0
5469,24,24,24,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,20,2,2,48.5,49.5,64,16,1164,0,1,93,0
5470,3,3,3,brain|eye|forebrain,3,0,0,3.0,3.0,3,3,9,0,1,23,0
5478,11,11,11,blood|blood_plasma|brain|colon|eye|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung,8,2,1,50.54545454545455,50.0,57,44,556,0,1,45,0
5494,23,23,23,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,19,2,2,20.217391304347824,20.0,27,12,465,4,1,65,0
5496,14,14,14,amygdala|basal_ganglion|blood|blood_plasma|brain|colon|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,10,2,2,71.85714285714286,76.0,88,42,1006,0,1,22,0
5498,8,8,8,artery|blood|brain|forebrain|heart|kidney|liver|lung,5,2,1,4.875,5.0,5,4,39,0,1,21,0
5499,20,20,20,adrenal_cortex|adrenal_gland|amygdala|artery|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,16,2,2,116.35,117.5,138,81,2327,2,1,62,0
5500,14,14,14,amygdala|basal_ganglion|blood|blood_plasma|brain|colon|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,10,2,2,89.0,89.5,98,78,1246,1,1,41,0
5501,14,14,14,amygdala|basal_ganglion|blood|blood_plasma|brain|colon|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,10,2,2,111.14285714285714,116.0,120,96,1556,1,1,46,0
5515,20,20,20,adrenal_gland|amygdala|artery|astrocyte|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,16,2,2,89.85,94.0,113,55,1797,1,1,34,0
5516,23,23,23,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,19,2,2,37.34782608695652,42.0,56,17,859,1,1,8,0
5518,14,14,14,amygdala|basal_ganglion|blood|blood_plasma|brain|colon|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,10,2,2,107.42857142857143,106.5,124,87,1504,1,1,18,0
5520,14,14,14,amygdala|basal_ganglion|blood|blood_plasma|brain|colon|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,10,2,2,28.5,28.0,33,24,399,3,1,20,0
5524,16,16,16,amygdala|basal_ganglion|blood|blood_plasma|blood_platelet|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,12,2,2,30.3125,32.0,35,24,485,3,1,48,0
5525,18,18,18,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|basal_ganglion|blood|blood_plasma|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,14,2,2,15.944444444444445,16.0,19,12,287,0,1,31,0
5527,23,23,23,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,19,2,2,21.608695652173914,23.0,27,15,497,1,1,26,0
5530,23,23,23,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,19,2,2,32.17391304347826,33.0,39,23,740,2,1,62,0
5531,13,13,13,amygdala|basal_ganglion|blood|brain|colon|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,9,2,2,29.076923076923077,30.0,34,25,378,2,1,24,0
5532,24,24,24,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,20,2,2,12.0,13.0,18,4,288,2,1,71,0
5536,22,22,22,adipose_tissue|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,18,2,2,32.31818181818182,33.5,41,16,711,1,1,30,0
5537,14,14,14,amygdala|basal_ganglion|blood|blood_plasma|brain|colon|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,10,2,2,28.142857142857142,29.5,32,23,394,1,1,19,0
5538,18,18,18,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|basal_ganglion|blood|blood_plasma|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,14,2,2,14.944444444444445,15.5,18,10,269,0,1,53,0
5540,9,9,9,adrenal_gland|artery|brain|forebrain|gastrointestinal_tract|heart|kidney|liver|lung,6,2,1,1.2222222222222223,1.0,2,1,11,0,1,0,1
5551,2,2,2,blood|brain,2,0,0,5.5,5.5,6,5,11,0,1,21,0
5552,4,4,4,blood|blood_plasma|blood_platelet|heart,3,1,0,9.25,8.5,13,7,37,0,1,33,0
5562,5,5,5,adipose_tissue|blood|gastrointestinal_tract|kidney|liver,4,1,0,61.0,64.0,66,48,305,0,1,61,0
5566,23,23,23,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,19,2,2,142.95652173913044,143.0,193,84,3288,2,1,63,0
5568,23,23,23,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,19,2,2,54.95652173913044,56.0,74,32,1264,0,1,3,0
5573,13,13,13,adrenal_cortex|adrenal_gland|artery|blood|brain|colon|eye|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung,10,2,1,45.15384615384615,48.0,52,29,587,0,1,28,0
5577,2,2,2,blood|kidney,1,1,0,25.0,25.0,26,24,50,1,1,38,0
5578,24,24,24,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,20,2,2,141.625,142.0,191,61,3399,0,1,81,0
5579,7,7,7,blood|blood_plasma|blood_platelet|colon|gastrointestinal_tract|large_intestine|lung,6,0,1,89.71428571428571,88.0,105,74,628,0,1,84,0
5580,24,24,24,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,20,2,2,89.0,90.5,119,37,2136,0,1,88,0
5581,24,24,24,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|astrocyte|basal_ganglion|basophil|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,20,2,2,73.25,75.5,96,34,1758,0,1,50,0
5582,2,2,2,adrenal_gland|brain,2,0,0,62.0,62.0,72,52,124,3,1,43,0
5584,6,6,6,brain|gastrointestinal_tract|heart|kidney|liver|lung,3,2,1,84.33333333333333,84.5,93,78,506,1,1,78,0
5585,22,22,22,adipose_tissue|adrenal_cortex|adrenal_gland|amygdala|aorta|artery|basal_ganglion|blood|blood_plasma|blood_platelet|bone|brain|colon|eye|forebrain|gastrointestinal_tract|heart|kidney|large_intestine|liver|lung|midbrain,18,2,2,32.95454545454545,34.0,45,22,725,0,1,55,0
