sample	heldout	roleA	roleB	training	mean_wup	max_wup	row_overlap	unique_overlap	f1	role_min_f1
790	15|71|103|125	15|103	71|125	1|53|123|0|4|12|106|45|107|119|132|63|129|3|42|81|109|55|70|110	0.23627	0.333333	0.989399	0.969603	0.99602	0.994784
791	31|55|103|110	31|55	103|110	123|32|128|1|4|136|130|113|75|7|49|121|79|42|71|82|47|70|48|109	0.225589	0.333333	0.984066	0.957722	0.99247	0.991532
792	70|71|96|109	70|71	96|109	32|40|83|105|58|4|12|136|73|75|63|88|21|33|81|120|31|54|48|47	0.234678	0.333333	0.989201	0.970447	0.995835	0.995208
793	54|55|96|103	54|103	55|96	40|32|128|0|77|136|143|130|121|132|63|107|79|42|117|71|125|109|15|70	0.227698	0.333333	0.977899	0.940673	0.990486	0.990216
794	31|35|96|109	31|35	96|109	28|32|105|53|141|142|5|106|88|73|104|108|11|81|42|3|55|47|70|126	0.226427	0.333333	0.990313	0.973946	0.996565	0.99538
795	54|70|96|103	54|96	70|103	0|28|128|40|141|12|106|143|7|22|107|63|127|82|79|42|109|110|15|31	0.23581	0.333333	0.976159	0.943678	0.990694	0.99004
796	35|55|71|126	35|55	71|126	1|40|32|28|141|143|142|106|132|63|107|119|42|129|3|82|54|47|109|31	0.23972	0.333333	0.978019	0.941023	0.990237	0.988224
797	35|47|55|103	35|103	47|55	128|28|123|0|113|136|141|4|75|107|132|119|82|3|129|71|54|15|70|109	0.235557	0.285714	0.972501	0.923873	0.988716	0.982996
798	15|31|35|126	15|126	31|35	53|128|1|123|113|141|136|5|132|75|107|7|11|42|81|71|55|70|96|54	0.234601	0.333333	0.982623	0.955315	0.993241	0.991575
799	31|47|54|70	31|54	47|70	138|116|95|83|113|77|136|134|104|139|73|121|120|127|79|35|126|15|48|110	0.221774	0.333333	0.93508	0.877243	0.97194	0.966342
800	31|96|109|125	31|96	109|125	32|83|53|128|136|142|12|130|132|107|7|73|71|42|81|11|54|126|103|55	0.209041	0.333333	0.985294	0.958769	0.99517	0.994533
801	31|48|55|110	31|48	55|110	114|28|32|83|113|5|134|130|104|7|107|132|82|129|42|3|109|96|15|47	0.230863	0.333333	0.98082	0.94936	0.991764	0.988647
802	15|47|96|109	15|47	96|109	95|138|40|83|136|130|5|142|119|63|73|139|120|81|71|21|54|103|31|55	0.232982	0.333333	0.971544	0.923445	0.989477	0.98522
803	15|71|110|125	15|71	110|125	32|116|1|83|134|45|113|106|73|139|88|75|129|3|42|81|31|70|103|109	0.237427	0.333333	0.984284	0.956807	0.99375	0.992748
804	15|31|70|126	15|31	70|126	0|128|32|123|5|45|136|12|75|73|121|22|33|79|11|82|47|54|48|109	0.23407	0.333333	0.980825	0.951267	0.992644	0.991044
805	47|54|110|126	47|54	110|126	1|40|128|28|130|136|106|12|121|88|107|22|79|21|71|129|48|55|31|125	0.227309	0.333333	0.930269	0.85347	0.972709	0.964246
806	35|54|71|110	35|54	71|110	116|95|83|114|45|136|113|134|88|75|107|119|42|81|82|3|126|103|47|15	0.257609	0.333333	0.98763	0.964356	0.994717	0.994556
807	55|96|103|125	55|103	96|125	40|0|32|53|141|130|5|113|75|63|132|7|71|82|42|3|15|31|110|109	0.207792	0.25	0.982729	0.951448	0.992738	0.99176
808	48|70|71|103	48|70	71|103	40|1|53|123|113|142|5|141|107|119|88|73|42|82|81|3|15|109|110|47	0.245337	0.333333	0.988135	0.967283	0.995187	0.994142
809	31|47|110|125	31|47	110|125	1|95|0|83|134|106|45|113|73|132|88|139|82|129|11|71|96|126|70|55	0.212558	0.333333	0.97453	0.935802	0.991609	0.990457
810	54|55|103|125	54|125	55|103	40|32|1|53|106|45|113|130|63|119|7|75|129|71|42|3|31|47|96|110	0.218215	0.333333	0.983438	0.954257	0.992405	0.991232
811	35|70|71|103	35|70	71|103	28|53|40|32|4|136|141|113|75|108|119|63|129|3|11|81|15|96|110|31	0.256574	0.333333	0.987174	0.962511	0.994648	0.993233
812	47|54|55|125	47|55	54|125	83|28|105|116|106|136|142|143|75|139|119|107|129|3|71|82|109|103|15|31	0.219015	0.333333	0.967199	0.916042	0.986969	0.98044
813	15|31|47|126	15|126	31|47	128|32|53|123|106|136|142|58|75|88|49|63|117|3|33|79|110|109|48|55	0.214365	0.333333	0.951528	0.894903	0.979933	0.975874
814	54|71|110|125	54|71	110|125	116|123|28|105|12|45|106|136|88|119|107|73|11|129|82|81|31|126|103|15	0.241544	0.333333	0.970918	0.923855	0.989923	0.988347
815	31|48|54|103	31|48	54|103	28|0|53|32|142|12|113|45|108|75|132|63|81|42|71|129|110|47|15|109	0.235211	0.333333	0.983037	0.956804	0.993011	0.992048
816	31|70|71|103	31|70	71|103	28|1|32|53|45|136|106|113|108|88|63|22|82|117|42|35|47|125|15|110	0.243825	0.333333	0.982793	0.957052	0.992791	0.990339
817	35|55|70|126	35|55	70|126	53|40|32|123|106|5|130|141|7|119|107|63|71|129|42|82|54|15|110|31	0.243727	0.333333	0.97584	0.940396	0.990173	0.987999
818	35|96|103|110	35|96	103|110	128|0|32|40|45|143|130|106|132|73|75|119|11|3|82|42|70|15|31|54	0.242712	0.333333	0.988732	0.966579	0.995095	0.993517
819	15|47|103|110	15|47	103|110	128|0|123|40|77|143|12|130|49|75|119|22|21|127|3|81|48|96|31|55	0.22356	0.333333	0.96102	0.903329	0.985499	0.980982
820	15|55|71|126	15|55	71|126	53|0|32|40|106|5|142|45|22|49|107|132|42|127|35|21|70|110|54|48	0.241447	0.333333	0.967966	0.93058	0.986382	0.984252
821	15|48|70|96	15|48	70|96	83|95|32|114|45|113|4|143|63|7|119|73|71|81|11|42|110|126|31|47	0.233936	0.333333	0.985806	0.961401	0.994947	0.993783
822	15|48|55|96	15|48	55|96	83|116|0|105|4|45|5|106|139|75|107|104|42|3|82|71|110|70|109|54	0.235935	0.333333	0.978675	0.951289	0.991057	0.988984
823	31|47|55|110	31|47	55|110	114|28|32|105|4|130|77|5|107|75|7|49|120|117|127|21|109|96|15|125	0.217574	0.333333	0.957201	0.897656	0.982031	0.980516
824	15|31|35|110	15|31	35|110	116|32|1|83|134|136|106|12|139|107|104|75|81|129|3|82|109|47|103|70	0.242792	0.333333	0.98927	0.970335	0.99561	0.994834
825	47|48|103|110	47|48	103|110	1|123|0|28|130|143|106|12|108|75|107|73|129|82|71|3|109|70|31|55	0.234796	0.333333	0.970976	0.926686	0.989306	0.985761
826	31|47|54|110	31|54	47|110	32|83|1|105|113|134|106|45|75|107|49|121|81|33|129|117|125|103|126|109	0.229725	0.333333	0.964494	0.913066	0.985968	0.982362
827	35|70|71|103	35|70	71|103	32|123|1|28|142|5|106|113|73|75|108|63|11|129|81|3|96|31|54|47	0.250115	0.333333	0.993308	0.979948	0.997094	0.996647
828	15|35|71|110	15|35	71|110	138|95|123|1|4|143|106|12|132|88|75|108|42|81|82|3|47|103|55|70	0.256799	0.333333	0.99241	0.977525	0.996799	0.995409
829	31|54|96|110	31|54	96|110	32|116|0|128|106|130|45|77|73|75|49|139|3|35|21|71|47|55|126|48	0.233394	0.333333	0.980849	0.950386	0.992081	0.991993
830	15|35|70|126	15|35	70|126	40|32|128|1|143|106|5|142|107|108|7|73|3|129|81|71|55|54|109|47	0.246276	0.333333	0.987038	0.962469	0.994533	0.991407
831	55|70|96|126	55|96	70|126	40|53|32|0|4|141|113|5|107|121|75|119|3|21|82|42|54|48|110|15	0.236813	0.333333	0.97122	0.923569	0.98751	0.985448
832	15|96|109|126	15|96	109|126	0|32|53|128|141|77|5|143|119|7|107|108|127|21|3|33|55|31|54|47	0.232109	0.333333	0.986512	0.963728	0.994197	0.992293
833	15|35|70|71	15|35	70|71	1|116|123|83|134|45|106|141|108|88|107|63|129|82|81|3|31|103|96|55	0.259764	0.333333	0.987097	0.965288	0.995377	0.993442
834	31|109|125|126	31|126	109|125	1|0|53|32|4|106|5|142|7|75|88|107|71|81|11|3|47|15|110|55	0.21509	0.333333	0.978397	0.946444	0.991298	0.988071
835	15|31|55|109	15|31	55|109	0|116|105|1|4|142|106|45|139|121|63|132|120|71|127|42|110|54|126|96	0.243378	0.333333	0.98147	0.955409	0.991307	0.98963
836	70|71|109|125	70|71	109|125	114|138|32|1|5|12|142|106|119|139|73|88|81|129|3|42|103|54|15|55	0.230064	0.333333	0.985048	0.960846	0.993619	0.992525
837	55|70|96|103	55|96	70|103	0|32|53|40|113|5|4|142|119|22|121|75|127|35|79|21|110|48|47|31	0.222076	0.333333	0.972901	0.931924	0.987553	0.98487
838	15|48|54|109	15|48	54|109	0|114|95|32|12|142|106|130|7|63|88|75|129|11|3|71|70|31|55|103	0.255173	0.333333	0.981648	0.9558	0.993119	0.990357
839	31|55|109|110	31|109	55|110	105|114|0|1|58|77|134|136|121|104|49|107|33|129|117|127|48|125|47|70	0.2173	0.333333	0.975614	0.934734	0.989661	0.984912
840	55|70|109|125	55|70	109|125	0|105|114|32|141|130|106|4|119|104|139|107|71|3|42|129|110|54|47|96	0.233763	0.333333	0.985643	0.962483	0.99283	0.988189
841	15|109|110|125	15|109	110|125	138|95|0|128|4|45|106|12|88|73|104|139|42|81|129|3|96|103|47|70	0.224725	0.333333	0.990067	0.972262	0.995885	0.994743
842	31|54|110|126	31|54	110|126	32|123|1|128|12|77|45|136|108|121|22|88|117|81|11|82|55|109|48|70	0.234429	0.333333	0.973309	0.930725	0.989254	0.985757
843	55|71|109|110	55|71	109|110	114|138|28|105|106|5|4|136|132|104|22|107|35|3|33|42|48|15|70|126	0.249466	0.333333	0.976152	0.939228	0.99014	0.989911
844	35|47|103|110	35|47	103|110	40|1|28|128|4|5|106|136|88|7|107|132|81|3|82|71|15|55|70|96	0.235226	0.333333	0.969656	0.921669	0.98806	0.985171
845	15|47|55|71	15|47	55|71	53|95|0|116|58|136|5|77|63|22|139|75|117|129|35|79|125|126|31|70	0.226252	0.333333	0.957393	0.905762	0.983601	0.982401
846	55|96|109|110	55|109	96|110	83|128|32|138|58|136|5|77|107|139|132|22|71|3|42|21|54|47|48|125	0.227655	0.333333	0.978015	0.940427	0.989961	0.989736
847	35|71|96|110	35|71	96|110	28|95|0|32|5|12|4|113|139|73|75|119|3|42|82|81|126|47|70|31	0.247375	0.333333	0.989063	0.968421	0.995688	0.993639
848	15|70|71|126	15|70	71|126	1|0|32|53|45|113|106|12|75|49|121|73|11|127|42|35|109|47|125|54	0.246847	0.333333	0.981789	0.949441	0.99292	0.991475
849	31|55|71|126	31|55	71|126	123|0|28|32|77|113|5|58|132|49|107|22|3|35|82|129|70|110|96|47	0.228995	0.333333	0.978802	0.946316	0.99079	0.989907
850	48|54|55|70	48|54	55|70	95|116|138|114|113|143|141|134|139|63|107|104|42|71|129|82|110|15|47|103	0.232605	0.333333	0.975173	0.939984	0.989599	0.988047
851	15|31|47|96	15|31	47|96	105|0|138|116|45|12|141|130|88|75|121|107|81|3|33|71|126|110|103|109	0.226307	0.333333	0.970819	0.925975	0.989652	0.984569
852	31|47|103|109	31|47	103|109	32|53|0|123|58|77|136|5|121|88|132|49|71|127|120|3|96|55|125|54	0.21613	0.333333	0.970127	0.920183	0.987886	0.98106
853	15|71|109|125	15|71	109|125	32|116|105|138|106|45|141|142|75|119|88|73|81|42|3|129|54|47|126|55	0.237036	0.333333	0.995153	0.986174	0.998347	0.998224
854	47|54|55|103	47|55	54|103	128|0|40|28|113|136|106|58|119|107|63|75|35|79|127|117|15|31|110|96	0.227056	0.333333	0.962387	0.903986	0.984254	0.979119
855	15|31|35|126	15|126	31|35	0|53|128|123|136|113|45|106|7|132|108|88|82|42|71|11|96|109|110|55	0.240789	0.333333	0.979056	0.948598	0.991616	0.989877
856	55|103|109|125	55|103	109|125	1|128|40|32|106|136|4|45|119|107|63|75|71|129|3|42|70|54|110|31	0.2202	0.333333	0.987726	0.963938	0.994289	0.99155
857	31|55|70|71	31|70	55|71	1|53|95|32|45|77|5|106|104|63|139|22|33|42|127|82|15|103|54|96	0.228238	0.333333	0.976169	0.941474	0.989488	0.989187
858	15|47|125|126	15|125	47|126	1|123|53|0|4|141|5|130|132|119|7|108|71|81|82|11|109|31|110|55	0.221332	0.333333	0.964042	0.912414	0.98727	0.980109
859	47|54|55|96	47|54	55|96	95|32|105|40|143|77|130|45|75|104|119|121|35|82|21|117|103|109|48|126	0.222242	0.333333	0.95616	0.895876	0.982144	0.982114
860	15|31|103|125	15|125	31|103	123|1|32|53|142|113|45|106|73|88|63|7|3|71|82|11|70|109|110|96	0.218934	0.333333	0.988699	0.970482	0.995317	0.994202
861	35|47|54|126	35|47	54|126	123|53|40|1|141|113|106|130|7|119|75|132|81|82|71|11|55|31|15|110	0.242428	0.333333	0.933996	0.872017	0.975192	0.973559
862	47|55|70|110	47|70	55|110	123|1|0|128|143|113|130|45|7|75|121|49|82|21|117|79|125|54|126|48	0.237662	0.333333	0.956731	0.90247	0.982609	0.982078
863	54|70|96|103	54|96	70|103	53|28|32|128|143|142|136|113|121|7|75|107|21|79|11|120|55|109|31|48	0.235642	0.333333	0.972542	0.93926	0.988948	0.987885
864	31|35|47|55	31|35	47|55	1|123|116|114|106|45|141|5|107|139|104|63|71|82|3|129|96|109|126|15	0.220003	0.285714	0.973381	0.927743	0.989222	0.982322
865	35|71|109|110	35|71	109|110	123|114|40|105|12|106|4|136|73|88|132|119|3|129|42|81|103|96|54|70	0.256886	0.333333	0.988658	0.966876	0.995077	0.992545
866	48|70|96|109	48|70	96|109	53|95|28|138|143|136|45|5|107|119|139|108|11|71|3|81|15|55|110|54	0.250996	0.333333	0.981446	0.94911	0.992631	0.991611
867	15|47|55|110	15|47	55|110	83|105|123|32|106|58|5|4|22|7|119|107|21|129|33|3|103|109|70|48	0.238137	0.333333	0.95867	0.905994	0.982553	0.981773
868	31|48|96|103	31|48	96|103	0|28|53|32|113|45|136|106|63|132|73|75|71|3|42|11|70|47|15|54	0.222109	0.25	0.99108	0.975659	0.996113	0.995916
869	55|71|109|126	55|71	109|126	28|53|0|123|5|106|58|77|119|63|132|22|117|120|21|33|70|48|15|54	0.240569	0.333333	0.979597	0.942276	0.99058	0.989838
870	31|54|70|110	31|54	70|110	95|138|28|116|58|77|130|12|88|22|73|139|35|11|127|117|126|125|109|96	0.228005	0.333333	0.973221	0.933279	0.989366	0.987602
871	15|31|110|126	15|31	110|126	128|123|1|32|4|12|136|130|73|108|75|88|35|82|129|11|47|54|125|48	0.233318	0.333333	0.981091	0.951254	0.992363	0.989969
872	31|35|47|109	31|35	47|109	123|32|105|28|106|45|134|4|88|73|75|139|129|11|81|71|70|15|54|96	0.234025	0.333333	0.976211	0.935023	0.991428	0.988594
873	48|96|109|110	48|109	96|110	40|116|105|0|136|143|134|4|104|108|139|7|71|3|11|42|31|54|70|15	0.242682	0.333333	0.98434	0.956349	0.993951	0.992613
874	96|109|110|125	96|109	110|125	105|114|116|138|130|4|5|134|108|104|88|119|11|3|42|81|15|126|47|70	0.220944	0.333333	0.987997	0.967438	0.995397	0.995165
875	55|71|96|110	55|71	96|110	28|138|95|83|106|143|4|134|119|49|139|22|82|79|35|117|54|15|109|47	0.232822	0.333333	0.979792	0.948178	0.991352	0.990206
876	31|71|103|110	31|71	103|110	32|123|1|0|136|4|45|5|73|121|108|49|42|35|82|127|96|54|125|48	0.233936	0.333333	0.977347	0.938119	0.991019	0.99089
877	15|47|48|110	15|47	48|110	123|105|138|32|143|45|134|113|132|119|7|108|82|129|11|71|54|96|103|70	0.251295	0.333333	0.969751	0.925936	0.988951	0.987546
878	15|48|55|70	15|48	55|70	1|32|83|40|106|142|5|136|139|7|119|63|42|3|82|71|47|31|110|109	0.246627	0.333333	0.982053	0.958472	0.991218	0.987672
879	15|70|110|126	15|70	110|126	128|123|0|40|4|106|113|143|119|7|49|88|81|33|71|120|54|109|55|47	0.249479	0.333333	0.982555	0.952925	0.992361	0.988876
880	15|31|71|125	15|31	71|125	138|0|114|83|45|113|134|4|139|132|88|107|129|11|3|42|126|70|55|110	0.2258	0.333333	0.99259	0.978963	0.997732	0.997707
881	47|55|109|110	47|109	55|110	83|32|0|105|134|5|130|58|22|107|121|49|127|21|79|35|103|125|126|54	0.224192	0.333333	0.958974	0.897063	0.983378	0.979033
882	31|96|103|125	31|103	96|125	128|53|0|32|130|4|113|5|88|7|107|108|82|11|81|3|15|70|110|109	0.206733	0.25	0.984528	0.960129	0.994069	0.993479
883	31|48|109|110	31|109	48|110	105|114|28|128|130|136|45|12|104|132|73|139|42|129|71|11|126|55|70|15	0.232841	0.333333	0.978426	0.941092	0.992497	0.99117
884	15|54|70|71	15|54	70|71	105|1|32|114|58|113|77|106|88|73|119|108|35|79|117|127|47|126|103|31	0.248936	0.333333	0.982341	0.953752	0.99326	0.99183
885	70|96|103|110	70|96	103|110	40|128|28|32|5|136|45|58|73|22|49|88|11|3|79|33|54|31|47|109	0.224181	0.333333	0.986767	0.964563	0.994917	0.994883
886	103|109|110|125	103|109	110|125	128|32|40|123|106|136|5|143|7|88|73|107|129|81|71|42|47|15|55|31	0.219212	0.333333	0.981183	0.951963	0.99223	0.991833
887	35|55|70|71	35|70	55|71	123|28|32|1|45|136|4|113|75|119|139|63|82|129|42|3|103|47|110|109	0.260339	0.333333	0.981767	0.955317	0.991528	0.988408
888	31|55|110|126	31|55	110|126	128|123|32|0|136|4|130|77|22|49|75|132|117|127|120|42|48|125|96|109	0.216238	0.333333	0.958455	0.895601	0.98172	0.981606
889	47|70|96|109	47|70	96|109	128|28|0|53|106|134|77|12|7|139|108|88|81|117|71|11|31|110|103|54	0.233196	0.333333	0.97427	0.934052	0.990501	0.986417
890	47|71|96|125	47|96	71|125	138|28|105|32|141|136|5|142|139|63|75|107|11|3|82|81|54|103|31|109	0.215834	0.333333	0.974547	0.930608	0.99151	0.987104
891	15|31|109|126	15|31	109|126	0|123|32|128|5|106|141|58|88|107|75|132|11|127|120|117|54|110|47|48	0.2393	0.333333	0.985531	0.961899	0.993996	0.993248
892	54|55|71|96	54|55	71|96	0|83|116|28|134|106|143|58|22|119|139|121|35|117|21|127|15|47|125|70	0.231311	0.333333	0.981807	0.952182	0.992087	0.989304
893	35|96|109|126	35|96	109|126	0|28|40|128|142|106|12|4|7|108|73|132|81|71|3|42|47|15|54|110	0.234282	0.333333	0.986839	0.963258	0.99439	0.992422
894	31|48|54|70	31|54	48|70	83|105|32|53|134|113|136|12|75|104|73|63|71|42|129|11|55|109|126|103	0.229986	0.333333	0.97562	0.937107	0.990874	0.99084
895	47|54|70|110	47|54	70|110	40|114|138|123|45|143|77|106|121|73|104|139|35|21|117|82|126|55|48|31	0.233298	0.333333	0.948041	0.895565	0.979903	0.974685
896	47|55|71|103	47|55	71|103	28|32|1|0|141|142|77|58|22|75|107|49|3|117|129|120|54|110|109|15	0.227428	0.333333	0.968719	0.918487	0.98729	0.980645
897	47|48|96|110	47|48	96|110	32|0|116|128|106|113|5|134|73|107|104|119|82|3|71|81|126|103|54|70	0.232597	0.333333	0.974309	0.934846	0.990597	0.988618
898	35|70|109|110	35|70	109|110	28|123|138|40|130|4|5|106|75|88|104|108|81|71|42|3|103|47|31|15	0.261996	0.333333	0.981701	0.95498	0.992458	0.991385
899	15|35|55|126	15|126	35|55	1|123|32|40|136|143|45|130|107|119|7|75|82|3|71|42|109|70|110|47	0.24565	0.333333	0.984108	0.95676	0.992831	0.991644
900	15|48|54|70	15|48	54|70	1|123|53|83|136|142|45|130|108|73|104|139|71|129|11|81|109|55|126|31	0.251172	0.333333	0.976794	0.938482	0.99177	0.988801
901	71|96|103|125	71|125	96|103	32|53|40|28|12|113|45|4|88|107|63|75|82|42|11|3|55|54|47|15	0.215037	0.333333	0.992518	0.977771	0.996883	0.99592
902	31|48|70|126	31|48	70|126	1|0|28|53|4|106|45|141|75|73|7|88|71|3|129|81|109|55|96|54	0.226102	0.333333	0.974644	0.93396	0.989619	0.986764
903	31|47|55|103	31|47	55|103	28|128|53|32|141|113|45|58|132|49|7|22|129|3|35|120|109|15|48|125	0.205465	0.25	0.946702	0.873551	0.97745	0.972532
904	31|35|70|109	31|70	35|109	1|53|138|0|130|136|142|5|63|88|75|108|11|3|129|81|110|126|96|15	0.254586	0.333333	0.98468	0.959529	0.994128	0.992955
905	15|96|109|125	15|96	109|125	83|0|95|116|142|130|5|4|107|88|63|119|3|71|42|11|55|47|31|110	0.233488	0.333333	0.986943	0.966667	0.994997	0.994748
906	31|54|96|110	31|54	96|110	105|95|0|116|45|113|136|77|22|7|73|104|120|3|42|81|103|109|15|55	0.236474	0.333333	0.971187	0.927233	0.988465	0.988335
907	15|54|55|71	15|54	55|71	0|105|1|32|113|142|143|58|139|121|132|49|82|35|127|21|110|31|48|125	0.245601	0.333333	0.95303	0.89617	0.980097	0.978865
908	31|47|70|71	31|70	47|71	53|32|1|95|4|141|136|58|107|73|88|108|35|129|81|82|96|48|125|15	0.234963	0.333333	0.960269	0.907099	0.984816	0.983443
909	31|54|125|126	31|126	54|125	32|1|53|28|130|106|136|141|132|75|7|88|11|129|81|82|55|70|15|96	0.215904	0.333333	0.97486	0.934771	0.990511	0.987635
910	31|35|47|70	31|35	47|70	53|1|95|114|141|45|113|106|63|75|104|88|129|81|82|3|54|110|15|55	0.235866	0.333333	0.972668	0.930497	0.989348	0.984973
911	15|96|109|126	15|96	109|126	32|128|40|53|12|142|130|106|108|107|121|119|3|117|11|81|125|47|54|55	0.239171	0.333333	0.986512	0.960658	0.994431	0.992521
912	15|55|109|110	15|55	109|110	83|116|128|105|134|130|4|106|107|22|49|75|35|71|21|117|125|103|31|70	0.243288	0.333333	0.968511	0.925151	0.987001	0.984823
913	31|70|71|110	31|70	71|110	0|105|28|32|113|5|106|58|139|73|108|88|42|82|117|3|103|48|96|47	0.252217	0.333333	0.982716	0.955253	0.993057	0.992485
914	55|70|71|126	55|70	71|126	123|32|53|40|106|143|4|113|107|22|119|63|3|129|82|35|48|96|125|47	0.241029	0.333333	0.970418	0.927402	0.986994	0.984166
915	31|47|54|70	31|54	47|70	53|128|83|138|130|58|141|134|75|22|88|108|117|81|127|35|110|126|125|15	0.225181	0.333333	0.948379	0.897009	0.97935	0.975132
916	15|31|55|110	15|31	55|110	0|1|32|128|130|45|136|5|107|7|75|104|35|33|71|21|96|48|70|126	0.24151	0.333333	0.980764	0.953481	0.991641	0.987725
917	31|48|96|126	31|48	96|126	28|32|128|0|141|12|113|142|107|73|63|75|82|81|11|3|70|47|110|109	0.215109	0.25	0.982932	0.955387	0.99332	0.991674
918	15|48|96|109	15|48	96|109	83|32|53|40|106|130|142|134|108|75|104|107|71|81|42|11|110|54|47|103	0.243395	0.333333	0.991309	0.975624	0.99677	0.996366
919	47|54|71|125	47|54	71|125	123|83|53|105|45|12|113|141|104|107|73|139|82|3|11|129|109|96|31|110	0.226604	0.333333	0.974654	0.931401	0.990994	0.987049
920	31|47|48|96	31|47	48|96	116|28|105|0|4|5|113|45|75|73|104|139|11|71|81|3|70|54|55|109	0.216793	0.25	0.974397	0.933827	0.99045	0.987056
921	31|54|55|110	31|54	55|110	114|138|128|32|113|130|45|136|7|132|49|104|21|79|120|127|109|15|126|48	0.231393	0.333333	0.964496	0.914588	0.984993	0.982315
922	35|54|55|103	35|55	54|103	1|40|0|32|130|136|142|106|107|119|63|75|3|82|129|42|15|47|70|109	0.247991	0.333333	0.988915	0.968289	0.994817	0.993602
923	31|35|70|109	31|70	35|109	1|83|105|138|4|130|134|136|75|108|63|73|11|71|81|42|47|126|110|55	0.240521	0.333333	0.986869	0.964409	0.99527	0.994652
924	15|48|54|103	15|48	54|103	1|32|128|0|45|143|12|136|107|63|7|88|3|81|42|129|110|96|109|70	0.239717	0.333333	0.986969	0.9635	0.994825	0.993754
925	15|31|55|109	15|31	55|109	138|95|116|123|77|141|136|5|139|22|121|104|35|127|120|42|96|103|126|125	0.215679	0.285714	0.966391	0.920598	0.985529	0.981649
926	48|54|71|96	48|54	71|96	28|53|40|0|141|113|136|45|75|73|88|132|11|81|3|82|31|55|110|103	0.248795	0.333333	0.964687	0.922344	0.986984	0.985026
927	35|54|70|110	35|54	70|110	123|116|128|1|45|136|134|12|75|139|7|88|129|42|11|3|15|31|109|96	0.25322	0.333333	0.977149	0.943045	0.990206	0.987195
928	47|54|55|71	47|54	55|71	0|116|28|1|136|141|77|106|107|139|132|63|21|117|127|120|31|109|96|70	0.244266	0.333333	0.966416	0.916862	0.986792	0.985793
929	15|70|96|125	15|96	70|125	128|105|83|0|12|143|142|134|63|7|75|107|3|82|81|42|31|54|109|47	0.223942	0.333333	0.989878	0.972145	0.996057	0.995836
930	15|35|70|126	15|35	70|126	128|32|40|0|106|130|4|141|63|107|88|119|82|81|129|42|109|47|55|96	0.248905	0.333333	0.985539	0.958021	0.994078	0.990695
931	35|54|103|110	35|54	103|110	28|40|0|1|130|12|106|45|119|108|7|107|129|81|71|82|47|96|70|109	0.259432	0.333333	0.989179	0.970904	0.99544	0.993906
932	47|71|96|126	47|96	71|126	40|53|0|28|77|136|4|113|132|49|73|108|3|120|82|11|48|31|54|110	0.229268	0.333333	0.966303	0.916689	0.987127	0.984884
933	31|35|47|96	31|35	47|96	83|28|138|32|134|130|5|113|104|75|73|88|3|81|71|11|110|70|55|54	0.220019	0.285714	0.976088	0.93294	0.990475	0.986811
934	35|71|109|110	35|71	109|110	123|114|116|32|143|12|134|106|108|88|119|139|11|42|81|129|55|47|15|126	0.247295	0.333333	0.988949	0.967771	0.995754	0.993597
935	35|54|96|110	35|54	96|110	28|40|116|83|106|12|136|130|75|73|107|108|71|11|42|3|70|31|126|103	0.250411	0.333333	0.978402	0.946111	0.991717	0.991445
936	31|54|70|126	31|54	70|126	128|123|0|1|141|136|58|45|108|63|121|75|11|35|127|21|109|96|48|47	0.235382	0.333333	0.979036	0.94835	0.990602	0.989059
937	54|55|96|109	54|55	96|109	138|53|0|105|106|141|142|134|22|75|139|104|42|35|33|120|125|47|103|15	0.221887	0.333333	0.975131	0.941095	0.989359	0.98562
938	31|54|70|71	31|54	70|71	32|105|28|0|106|136|134|77|108|63|104|73|79|42|33|127|47|55|15|96	0.241751	0.333333	0.983639	0.959257	0.992973	0.990967
939	31|35|47|55	31|35	47|55	114|1|83|105|142|106|45|134|7|75|107|63|82|71|129|3|110|54|96|109	0.222672	0.285714	0.97303	0.927479	0.988701	0.982595
940	48|70|110|126	48|70	110|126	0|123|28|1|113|4|130|5|107|73|108|88|129|11|71|3|96|55|31|54	0.249531	0.333333	0.973247	0.932341	0.989242	0.986072
941	71|103|109|125	71|103	109|125	1|32|28|123|45|142|4|143|63|108|132|119|42|129|11|81|31|96|47|70	0.22861	0.333333	0.99197	0.977074	0.996808	0.996233
942	71|103|109|125	71|103	109|125	123|53|1|28|45|143|141|12|107|132|108|75|129|42|81|3|96|55|110|54	0.229373	0.333333	0.99197	0.976471	0.996429	0.996335
943	15|31|54|70	15|31	54|70	83|0|116|128|77|130|136|58|75|49|107|108|21|120|42|129|47|110|55|125	0.2456	0.333333	0.979686	0.952002	0.991623	0.988629
944	71|96|103|109	71|96	103|109	28|32|0|40|143|106|77|4|121|108|88|73|35|42|3|21|110|55|125|54	0.234641	0.333333	0.986706	0.963551	0.994359	0.994321
945	15|35|55|109	15|35	55|109	105|114|40|116|141|130|136|134|75|132|63|119|3|42|129|71|47|54|110|126	0.252918	0.333333	0.985564	0.964979	0.993002	0.990751
946	47|70|71|103	47|70	71|103	1|28|53|32|5|143|136|113|49|88|119|22|79|120|117|3|48|96|125|15	0.231427	0.333333	0.950722	0.884269	0.980242	0.970668
947	47|54|125|126	47|126	54|125	53|0|28|123|106|113|130|136|73|132|107|119|3|129|71|11|110|70|15|109	0.232442	0.333333	0.964998	0.913748	0.986096	0.979955
