graphsage_row,entrez_gene_id,resolution_basis
13202,23640,topology
13203,8671,topology
13204,8677,topology
13205,8675,topology
13206,29072,topology
13207,1119,topology
13208,87178,topology
13209,8678,topology
13210,23032,topology
13211,23741,topology
13212,4092,topology
13213,4091,topology
13214,4090,topology
13215,23213,topology
13216,23212,topology
13217,23210,topology
13218,50944,topology
13219,26509,topology
13220,23580,topology
13221,4040,topology
13222,8411,topology
13223,8416,topology
13224,6468,topology
13225,197131,topology
13226,51548,topology
13227,6231,topology
13228,9804,topology
13229,6464,topology
13230,10978,topology
13231,25836,topology
13232,4851,topology
13233,3925,topology
13234,23363,topology
13235,6722,topology
13236,6720,topology
13237,8301,topology
13238,6729,topology
13239,23368,topology
13240,4781,topology
13241,4780,topology
13242,51304,topology
13243,8727,topology
13244,8092,topology
13245,51752,topology
13246,5829,topology
13247,5828,topology
13248,6484,topology
13249,3858,topology
13250,55236,topology
13251,55534,topology
13252,6093,topology
13253,6092,topology
13254,6095,topology
13255,80725,topology
13256,80727,topology
13257,51160,topology
13258,51162,topology
13259,51163,topology
13260,259230,topology
13261,6655,topology
13262,6654,topology
13263,340061,topology
13264,6651,topology
13265,51763,topology
13266,5915,topology
13267,5914,topology
13268,57626,topology
13269,56243,topology
13270,5911,topology
13271,10801,topology
13272,56246,topology
13273,5912,topology
13274,2288,topology
13275,79885,topology
13276,56751,topology
13277,57113,topology
13278,79888,topology
13279,196,topology
13280,57117,topology
13281,6386,topology
13282,3672,topology
13283,64682,topology
13284,6389,topology
13285,3675,topology
13286,2542,topology
13287,10106,topology
13288,2547,topology
13289,2549,topology
13290,2548,topology
13291,57591,topology
13292,114609,topology
13293,1105,topology
13294,26258,topology
13295,26259,topology
13296,23007,topology
13297,57575,topology
13298,57574,topology
13299,2768,topology
13300,64422,topology
13301,2760,topology
13302,2767,topology
13303,64428,topology
13304,153090,topology
13306,902,topology
13307,1849,topology
13308,6272,topology
13309,6275,topology
13310,348980,topology
13311,1840,topology
13312,60436,topology
13313,1845,topology
13314,9559,topology
13315,9551,topology
13316,4953,topology
13317,9557,topology
13318,54496,topology
13319,9736,topology
13320,7342,topology
13321,3299,topology
13322,7341,topology
13323,1906,topology
13324,3295,topology
13325,3297,topology
13326,10791,topology
13327,5130,topology
13328,84759,topology
13329,22976,topology
13330,285381,topology
13331,54677,topology
13332,147372,topology
13333,353174,topology
13334,9025,topology
13336,9020,topology
13337,9022,topology
13338,5883,topology
13339,57669,topology
13340,8930,topology
13341,84376,topology
13342,8932,topology
13343,5887,topology
13344,22882,topology
13345,23186,topology
13346,29882,topology
13347,29886,topology
13348,57092,topology
13349,7175,topology
13350,6895,topology
13351,3066,topology
13352,3065,topology
13353,3064,topology
13354,2947,topology
13355,2914,topology
13356,23189,topology
13357,8738,topology
13358,1051,topology
13359,1054,topology
13360,5352,topology
13361,5351,topology
13362,91147,topology
13363,26173,topology
13364,8569,topology
13365,115703,topology
13366,1278,topology
13367,79784,topology
13368,1270,topology
13369,613,topology
13370,617,topology
13371,11047,topology
13372,54107,topology
13373,54106,topology
13374,11040,topology
13375,8243,topology
13376,8795,topology
13377,9819,topology_plus_feature
13378,1490,topology
13379,26224,topology
13380,23028,topology
13381,1471,topology
13382,1476,topology
13383,57216,topology
13384,144717,topology
13385,8649,topology
13386,23020,topology
13387,23024,topology
13388,23025,topology
13389,1495,topology
13390,8425,topology
13391,50488,topology
13392,7043,topology
13393,55183,topology
13394,23759,topology
13395,5742,topology
13396,498,topology
13397,5747,topology
13398,23598,topology
13399,51552,topology
13400,4221,topology
13402,5587,topology
13403,6478,topology
13404,20,topology
13405,5580,topology
13406,5581,topology
13407,6470,topology
13408,6477,topology
13409,29,topology
13410,25824,topology
13411,3187,topology
13412,25820,topology
13413,6845,topology
13414,79039,topology
13415,3936,topology
13416,3931,topology
13417,3265,topology
13418,51684,topology
13419,6717,topology
13420,6714,topology
13421,10652,topology
13422,23370,topology
13423,6711,topology
13424,9907,topology
13425,9903,topology
13426,51377,topology
13427,51379,topology
13429,4133,topology
13430,57551,topology
13431,1874,topology
13432,55454,topology
13433,5693,topology
13434,3843,topology
13435,3845,topology
13436,65018,topology
13437,3849,topology
13438,4047,topology
13439,51199,topology
13440,4041,topology
13441,51194,topology
13442,51196,topology
13443,4048,topology
13444,6667,topology
13445,5585,topology
13446,51750,topology
13447,51755,topology
13448,5966,topology
13449,3665,topology
13450,3667,topology
13451,3661,topology
13452,2280,topology
13453,2281,topology
13454,150684,topology
13455,56984,topology
13456,3669,topology
13457,64699,topology
13458,1666,topology
13459,81559,topology
13460,130399,topology
13461,27316,topology
13462,4534,topology
13463,10901,topology
13464,10902,topology
13465,10908,topology
13466,26227,topology
13467,30851,topology
13468,2590,topology
13469,10658,topology
13470,9126,topology
13471,6737,topology
13472,5033,topology
13473,10300,topology
13474,1876,topology
13475,23451,topology
13476,7919,topology
13477,4436,topology
13478,7917,topology
13479,7915,topology
13480,182,topology
13481,975,topology
13482,972,topology
13483,163126,topology
13484,6284,topology
13485,2118,topology
13486,2119,topology
13488,26130,topology
13489,26133,topology
13490,6045,topology
13491,80267,topology
13492,6049,topology
13493,6047,topology
13494,2626,topology
13495,2624,topology
13496,2625,topology
13497,2629,topology
13498,26469,topology
13499,5108,topology
13500,10013,topology
13501,9588,topology
13502,10010,topology
13503,9230,topology
13504,10014,topology
13505,54806,topology
13506,54801,topology
13507,861,topology
13508,864,topology
13509,2752,topology
13510,2022,topology
13511,10498,topology
13512,10497,topology
13513,10494,topology
13514,10277,topology
13515,10273,topology
13516,10272,topology
13517,10270,topology
13518,889,topology
13519,8089,topology
13520,5217,topology
13521,10477,topology
13522,10476,topology
13523,83695,topology
13524,5213,topology
13525,10472,topology
13526,9053,topology
13527,659,topology
13528,53340,topology
13529,80314,topology
13530,8924,topology
13531,80312,topology
13532,22893,topology
13533,22894,topology
13534,7100,topology
13535,7101,topology
13536,6868,topology
13537,7105,topology
13538,6860,topology
13539,6863,topology
13540,1046,topology
13541,5364,topology
13542,57084,topology
13543,79158,topology
13544,79155,topology
13545,4303,topology
13546,667,topology
13547,665,topology
13548,664,topology
13549,662,topology
13550,661,topology
13551,11051,topology
13552,11052,topology
13553,57706,topology
13554,11059,topology
13555,5100,topology
13556,210,topology
13557,8658,topology
13558,8651,topology
13559,8650,topology
13560,3280,topology
13561,521,topology
13562,1312,topology
13563,284110,topology
13564,23765,topology
13565,51564,topology
13566,9826,topology
13567,9821,topology
13568,51562,topology
13569,23566,topology
13570,23560,topology
13571,5591,topology
13572,5590,topology
13573,5595,topology
13574,5594,topology
13575,5599,topology
13576,5598,topology
13577,23161,topology
13578,23162,topology
13579,55083,topology
13580,3949,topology
13581,55081,topology
13582,311,topology
13583,310,topology
13584,9828,topology
13585,23309,topology
13586,23308,topology
13587,79661,topology
13588,23303,topology
13589,54960,topology
13590,23305,topology_plus_feature
13591,23304,topology
13592,8322,topology
13593,9910,topology
13594,9913,topology
13595,653519,topology
13596,51366,topology
13597,9918,topology
13598,4124,topology
13599,7430,topology
13600,7431,topology
13601,5683,topology
13602,64759,topology
13603,1509,topology
13604,2023,topology
13605,64754,topology
13606,23414,topology
13607,23411,topology
13608,6670,topology
13609,84967,topology
13610,4055,topology
13611,4054,topology
13612,27252,topology
13613,54413,topology
13614,51185,topology
13615,4059,topology
13616,51181,topology
13617,5194,topology
13618,27097,topology
13619,5978,topology
13620,51747,topology
13621,51741,topology
13622,56998,topology
13623,3611,topology
13624,3612,topology
13625,56993,topology
13626,7536,topology
13627,23542,topology
13628,6522,topology
13629,55958,topology
13630,6584,topology
13631,5775,topology
13632,116840,topology
13633,56603,topology
13634,5906,topology
13635,26234,topology
13636,10919,topology
13637,25970,topology
13638,9131,topology
13639,64400,topology
13640,7295,topology
13641,9134,topology
13642,1611,topology
13643,10645,topology
13644,5025,topology
13646,3728,topology
13647,3725,topology
13648,3726,topology
13649,3727,topology
13650,3720,topology
13651,966,topology
13652,10818,topology
13653,960,topology
13654,961,topology
13655,4681,topology
13656,5190,topology
13657,26121,topology
13658,57178,topology
13659,6050,topology
13660,10006,topology
13661,5116,topology
13662,84081,topology
13663,26610,topology
13664,54476,topology
13665,5119,topology
13666,7532,topology
13667,6506,topology
13668,147912,topology
13669,9220,topology
13670,3092,topology
13671,54872,topology
13672,79840,topology
13673,56970,topology
13674,22953,topology_plus_feature
13675,3431,topology
13676,22955,topology
13677,871,topology
13678,10488,topology
13679,2034,topology
13680,2033,topology
13681,4597,topology
13682,2747,topology
13683,2746,topology
13684,4598,topology
13685,57396,topology
13686,10487,topology
13687,891,topology
13688,203245,topology
13689,899,topology
13690,54617,topology
13691,9049,topology
13692,24145,topology
13693,5204,topology
13694,10460,topology
13695,353116,topology
13696,9043,topology
13697,54583,topology
13698,9040,topology
13699,54584,topology
13700,7321,topology
13701,92610,topology
13702,142678,topology
13703,8912,topology
13704,1616,topology
13705,8914,topology
13706,8915,topology
13707,54904,topology
13708,54903,topology
13709,54902,topology
13710,1788,topology
13711,11190,topology
13712,2967,topology
13713,1967,topology
13714,2962,topology
13715,5191,topology
13716,2969,topology
13717,1785,topology
13718,1786,topology
13719,7329,topology
13720,6879,topology
13721,6877,topology
13722,3040,topology
13723,6874,topology
13724,6873,topology
13725,6872,topology
13726,6871,topology
13727,57826,topology
13728,5376,topology
13729,1072,topology
13730,1676,topology
13731,30827,topology
13732,678,topology
13733,65057,topology
13734,676,topology
13735,677,topology
13736,672,topology
13737,4331,topology
13738,283489,topology
13739,8462,topology
13740,151648,topology
13741,6392,topology
13742,8464,topology
13743,23770,topology
13744,23774,topology
13745,8682,topology
13746,51510,topology
13747,6453,topology
13748,4209,topology
13749,6903,topology
13750,9855,topology
13751,6901,topology
13752,4204,topology
13753,4205,topology
13754,9683,topology
13755,5568,topology
13756,5566,topology
13757,23177,topology
13758,1522,topology
13759,1523,topology
13760,25805,topology
13761,309,topology
13762,567,topology
13763,3958,topology
13764,301,topology
13765,302,topology
13766,3956,topology
13767,306,topology
13768,3954,topology
13769,8359,topology
13770,23318,topology
13771,51022,topology
13772,11218,topology
13773,23314,topology
13774,130557,topology
13775,51429,topology
13776,51426,topology
13777,55432,topology
13778,7423,topology
13779,7422,topology
13780,7421,topology
13781,7428,topology
13782,92906,topology
13783,9262,topology
13784,6601,topology
13785,6602,topology
13786,23405,topology
13787,6604,topology
13788,5702,topology
13789,6609,topology
13790,23409,topology
13791,10856,topology
13792,27242,topology
13793,27248,topology
13794,58493,topology
13795,84958,topology
13796,27086,topology
13797,51738,topology
13798,55614,topology
13799,5780,topology
13800,5781,topology
13801,5782,topology
13802,5783,topology
13803,7416,topology
13804,63976,topology
13805,5154,topology
13806,116985,topology
13807,6118,topology
13808,222068,topology
13809,6117,topology
13810,10922,topology
13811,27338,topology
13812,27339,topology
13813,2353,topology
13814,10928,topology
13815,7283,topology
13816,10672,topology
13817,10670,topology
13818,9451,topology
13819,64412,topology
13820,9101,topology
13821,81930,topology
13822,1893,topology
13823,4691,topology
13824,4690,topology
13825,57491,topology
13826,2132,topology
13827,4926,topology
13828,2131,topology
13829,950,topology
13830,4929,topology
13831,23043,topology
13832,7879,topology
13833,128239,topology
13834,93986,topology
13835,81846,topology
13836,81847,topology
13837,81844,topology
13838,85363,topology
13839,26119,topology
13840,85365,topology
13841,2648,topology
13842,10075,topology
13843,10076,topology
13844,54463,topology
13845,9218,topology
13846,9219,topology
13847,9213,topology
13848,22948,topology
